129,枯草上的盐,朱朱,人民文学出版社,NULL,2000-09,187,14.00,平装,9787020033102,8.6,58,NULL,编辑推荐：本书是中国当代诗歌作品集。全书由二部分组成，分别收录了《曼陀罗河》、《为一首长诗所作的晚祷》、《蚂蚁》、《我梦见一头狮子的相互撕咬》、《过去生活的片断》、《颤栗者》、《扬州郊外的黄昏》、《最后一站》、《窗口》、《凝望》等64首诗歌作品。从书中读者可以了解到作者朱朱的写作风貌和风格。,诗歌
130,迷雾蒙蒙/翡翠森林狼和羊第2册,木村裕一/作,万卷出版公司,NULL,2009-1,100,25.00元,精装,9787807595458,8.8,92,NULL,著名儿童文学作家、评论家。译作有《遭遇异人的夏天》、《安房直子幻想小说文集》、《花香小镇》等。另外，还创作有长篇幻想小说《与幽灵擦肩而过》、《半夜别开窗》、《怪物也疯狂》等。,童话
131,伏羲伏羲,刘恒,作家出版社,NULL,1992-10-1,514,8.55,平装,9787506306041,7.9,319,NULL,"刘恒的中篇小说《伏羲伏羲》，如果借用弗洛伊德的精神分析法，它凸显的是两代人明显的“俄狄浦斯情结”。刘恒将西来的“恋母情结”作了一番改造，使这种以文化和艺术的面目出现的人类集体无意识的情感体验沾染了更多的中国本土化色彩。 本书收有作者10篇小说，其中包括：伏羲伏羲、狗日的粮食、杀、东西南北风等。",当代文学
132,活着,余华,南海出版公司,NULL,1998-5,195,12.00元,平装,9787544210966,9.1,121648,NULL,"地主少爷福贵嗜赌成性，终于赌光了家业一贫如洗，穷困之中的福贵因为母亲生病前去求医，没想到半路上被国民党部队抓了壮丁，后被解放军所俘虏，回到家乡他才知道母亲已经去世，妻子家珍含辛茹苦带大了一双儿女，但女儿不幸变成了聋哑人，儿子机灵活泼…… 然而，真正的悲剧从此才开始渐次上演，每读一页，都让我们止不住泪湿双眼，因为生命里难得的温情将被一次次死亡撕扯得粉碎，只剩得老了的福贵伴随着一头老牛在阳光下回忆。",小说
133,就算天空再深,林夕,广西师范大学出版社,NULL,2010-6,271,27.00元,平装,9787563398775,7.2,3407,NULL,"天空就算再深，看不看得穿那密云，还得看我们的目光，有没有为单向狭隘的视野所蒙蔽。必然要看到乌云开始镀上金边，才算好景，那我们的希望也必然投资于过眼云烟。要懂得欣赏不同的好风景，先由扩阔眼界、跳出画框开始。”——林夕 《就算天空再深》与林夕此前出版的作品迥异，展现的是一个我们不熟知的婉而多讽、嘲喻相间的林夕。如副标题“零八零九无常世”所透露的那样，书中的文章大部分写于零八和零九年。那是名副其实的多事之春夏秋冬，世情总是风起云涌，感受总是大悲大喜。林夕在文章中写雪灾、谈地震、评奶粉、看奥运，鉴台知港，知时论世。原来，紫蓝红与青空蓝天哪个好，取决于我们要不要看。哪怕眉头骤满密云，只要把自身的因缘与外在的世界看得更开阔，就无所谓伤感。",随笔
134,山海经传奇,米问问,青岛出版社,NULL,2016-9-1,560,"CNY 49.80",平装,9787555244707,8.1,31,NULL,"少年艾昆突然拥有一种神奇的能力，他不仅能跟小课桌、小狐狸等说话，还在某一天一下子跳入了《山海经》的奇幻世界。 在奇特的《山海经》世界里，艾昆摇身一变成了央州大陆的天地赤子，从此开始了自己的山海经奇遇记。他先后遇到人面兽身的笑面虎、坏脾气的盅雕、浑身着火的穷奇、会幻术的螺母娘娘、斗恶龙的琥珀蚁王、摄魂魄的蛇妖琴虫儿……由此引发出了一个个妙趣横生、超乎想象的故事。 本书以《山海经》中的“精、怪”为原型，带你重返那个远古奇特的世界，和那些神奇的“古老精怪”一起，领略《山海经》的博大精深、天马行空的想象力及让人惊叹的古老智慧。 这就是传统文化的力量！可能我们年龄不同、环境不同、个性不同，但并不影响我们爱上《山海经传奇》——每个人心中都有一部《山海经传奇》。 此书内文用7张精美大图，细致描绘男孩艾昆的奇特经历，每本书附赠1个书签、1张精美的书夹海报。此书集神秘...(展开全部)",奇幻
135,沉香屑里的旧事,任茹文,团结出版社,NULL,2008-3-1,321,32.80元,平装,9787801308023,7.7,162,NULL,"张爱玲，这个有着“恶俗不堪”的中国女人名字的中国女人，却曾创造了战乱纷纭的中国，可是都没有好收场张爱玲的线尾算不算好收场谁都不能轻易作答。 她创造一个奇异的末世世界，里面有关于家族与民族太多的回忆，像重重叠叠复印的照片，是错综复杂不讲理的过去。家传的首饰，出嫁时的花袄，言说是沧海桑田，浮生若梦的历史谶语；有阴阳交界的过缘上，感受着历史隧道里古墓式的清凉，嘘眯着眼睛看阳光，却走不进这光芒里去。华丽而苍凉的感觉，华丽而衰败的布景，这是挽歌里的末世。 总而言之，张爱玲是文艺园地里一棵枝繁顺茂，摇曳多姿的树，她把枝叶大大地撑开，尽力伸向不可知的远方。",张爱玲
136,"日出処の天子 1","山岸 凉子",白泉社,NULL,1994-3,310,"JPY 607",文庫,9784592880516,9.0,1574,NULL,飛鳥時代、蘇我氏の後継者たる14歳の蘇我毛人（そがのえみし）は、ある日、池のほとりで10歳の少年往年、厩戸王子（うまやどのおうじ）と出会う。毛人と厩戸、ふたりの激動の物語が今始まる。過去一度もコミックスに収録されてこなかった貴重なカラー原稿、予告カット原稿などを完全再現。山岸凉子の最高傑作がついに〈完全版〉として復刻！,漫画
137,解剖,［德］赛巴斯蒂安·菲茨克,华夏出版社,NULL,2015-8,288,28.00元,平装,9787508085081,7.7,82,NULL,"以生命在玩的“寻宝游戏”，引导他最后找到的是真相，还是一具尸体？ 赫兹斐是联邦刑事警察局的首席法医。他一生见过上千具尸体。他很清楚人们可以怎样伤害他人，也亲眼看到结果：赤条条的、苍白的、死亡。每天都在他的解剖台上演。 他只关注尸体本身，而不是灵魂。 直到有一天，他从一具被肢解的女尸头颅里取出一张纸条，上面赫然写着：“汉娜”。他十七岁女儿的名字。 在女儿的语音留言里，他听到一句话：“我很害怕会死掉，爸爸。” 女儿的这句留言让他的解谜与救援之路刻不容缓。 解剖刀起又落，逐渐逼近可怕的真相……",推理
138,隋唐演义,(清)褚人获编撰,人民文学出版社,NULL,2007,871,39.00元,32开,9787020059911,7.1,332,NULL,《隋唐演义》从隋主伐陈一直写到唐明皇死，故事的时间跨度长达180年左右。但前详后略，前40多年占有66回篇幅，后130多年只用了34回篇幅。全书人物众多，事件纷繁，概括起来，大致可分为两个方面的内容：一、描写秦琼、单雄信、程咬金、徐世勣、李密、窦建德等乱世英雄的轰轰烈烈的反抗斗争和光彩照人的侠义性格。二、描写隋唐两代王后妃特别是隋炀帝、武则天、唐明皇的宫闱故事。这部分的思想内容比较复杂。首先，作者的描写在客观上揭露了宫廷政治斗争的血腥与残酷，几乎每个新君主都是在阴谋诡计、互相残杀中最后踩着政敌的血泊登上皇帝的宝座的。其次，小说铺叙和揭露了帝王后妃穷奢极欲、荒淫无耻的生活。,古典文学
139,科幻之路（第一卷）,"[美] 詹姆斯·冈恩",福建少年儿童出版社,NULL,1997-8,445,20.00元,平装,9787539514338,8.3,72,NULL,暂无简介,科幻
140,我的第一次动物大发现儿童地图绘本,"【法】斯黛芬妮•莱德 / 著",光明出版社,NULL,2015-4-1,44,55,精装,9787511277381,9.7,19,NULL,"你知道地球上有多少种动物吗？据统计，现在已知的物种将近200万种。但是，据科学家估算，实际的数量是这个数字的40多倍。也就是说，地球上其实有8000多万种动物！如此庞大的数字，要在一本地图册中全部表现出来，这当然是不可能的。不过，我们从动物的多样性、奇特性、观赏性三个角度考虑，选择并介绍了大约450种动物。赶快翻开本书吧，它将会带领小朋友认识世界各地的动物，了解它们的生活环境及所处的地理位置。从生活在我国密林深处的大熊猫，到西伯利亚的东北虎，再到亚马孙雨林的托哥巨嘴鸟......信息丰富，配图精彩。 这本书将开启小朋友们的环球动物之旅，从小培养他们对大自然的热爱和兴趣！",绘本
141,午夜凶铃4：贞相大白,（日）铃木光司,南海出版公司,NULL,2003-01,205,14.80元,平装,9787544223430,7.2,1540,NULL,重逢并没有给贞子和远山这对昔日的恋人带来任何甜蜜，一切的答案都埋藏在贞子的身世之中。虽然死亡步步近逼，但远山依然不改对贞子的眷恋……掀起全球最恐怖、最颤栗的贞子风暴终于平息，两个世界都回到了和平幸福的起点。然而这是否真是结局？计算机创造出来的“环界”是否会再创造出另一个“环界”？,悬疑
142,"Swedish Folk Tales","John Bauer","Floris Books",NULL,2004-08-26,240,"USD 30.00",Hardcover,9780863154577,7.7,13,NULL,"John Bauer""s original, evocative illustrations bring these classic Swedish folk tales to life. This collection comprises 29 stories, including Elsa Beskow""s When Mother Troll Took in the King""s Washing; The Magician""s Cape by Anna Wahlenberg; The Seven Wishes by Alfred Smedberg; The Ring by Helena Nyblom; Stalo and Kauras by P. A. Lindholm; The Maiden in the Castle of Rosy Clou...(展开全部)",童话
143,与周氏兄弟相遇,"钱理群 著",复旦大学出版社,NULL,2010-8,154,20.00元,平装,9787309073874,8.1,39,NULL,《与周氏兄弟相遇》内容简介：回顾我的人生轨迹与治学之路，最有意义的，大概就是和周氏兄弟——鲁迅与周作人的相遇。早在中学时代就读鲁迅作品，在大学期间，又把新出版的《鲁迅全集》通读了一遍，但许多地方都读不懂。真正读进去，并且有了自己的体会，是在“文革”后期。中国与自己都走到了绝境，在极度的苦闷中，和一群年轻朋友探讨“中国向何处去，自己向何处去”时，与鲁迅相遇了。我的第一本鲁迅研究专著《心灵的探寻》就是这次相遇的产物，《与周氏兄弟相遇》第一篇《“多疑”、“尖刻”中的现代智慧》就是其中的一篇。第二次相遇，是在2000年我遭遇了一次全国性的大批判，大病一场以后，又有了一次绝望的生命体验，并且有了《与鲁迅相遇》，这里选了《鲁迅和现代评论派的论战》这一章。记得在这书的《开场白》里还讲过这样一番话：“人在春风得意、自我感觉良好时，大概是很难接近鲁迅的；人倒霉了，陷入...(展开全部),鲁迅
144,茨威格画传,高中甫,复旦大学出版社,NULL,2011-8,193,25.00元,平装,9787309080797,7.4,25,NULL,《茨威格画传》是我国著名翻译家高中甫先生最近的力作，以优美的文笔和翔实的资料勾勒出了茨威格传奇的一生，尤其是全书收入了200多幅有关茨威格的珍贵照片，是国内第一本最权威的茨威格画传。斯蒂芬•茨威格是伟大的犹太小说大师，是著名的心理分析大师。他以《一个女人一生的24小时》、《陌生女人的来信》、《象棋的故事》、《三大师》等一系列杰作征服的世界，通过对人类灵魂的挖掘与刻画，其作品以浓郁的抒情性和人物传记强烈的时人感与现实性使用中国读者为之倾倒。而茨威格生性内敛抑郁，帝人很难洞翻他的内心世界。他的婚恋，他的政治态度以及他和妻子双双自杀，都构成了世界文坛之谜。,茨威格
145,蝴蝶梦,"[英] 达夫妮·杜穆里埃",上海译文出版社,NULL,2002-3,318,16.00元,平装,9787532727421,8.2,6717,NULL,"《蝴蝶梦》原名“吕蓓卡”，是达夫妮·杜穆里埃的成名作。 “我”与丧偶后萎靡不振的德温特先生一见钟情。但随他住进著名的曼陀里庄园后，却发现时时处在德温特已故的前妻吕蓓卡的阴影笼罩之下。一个偶然的机会，“我”发现吕蓓卡真正的死因，于是面临情与法的选择。不久，一场神秘的大火将漫陀里化为灰烬……作者通过情景交融的手法，成功地渲染了缠绵悱恻的怀乡忆旧和阴森压抑的绝望恐怖这样两种交叠渗透的气氛，加之全书悬念不断，使之成为一本多年畅销不衰的浪漫主义小说。",外国文学
146,时光里的不为人知,随侯珠,江苏凤凰文艺出版社,NULL,2016-7,320,29.80元,平装,9787539991504,7.4,81,NULL,"那些时光里的漫漫往事， 除了你我，早已不为人知。 对于苏寅正而言，周商商是他所有青春的记忆和爱情的烙印， 他和她走过了漫长的十四年，人生最美好的时节，他们都在一起。 然而，现实仿若粗粝的滚轮，将他们的爱碾压成泥。 对于韩峥而言，周商商是他可望而不可即的白月光， 他从未想过，自己会这样爱一个人。 漫长的等待灼烧着他的心，他不知道终点将通向哪里。 时光真是无情的东西，相爱的人走失了，往事尽了散了。 在这场爱情的争夺战中，最终谁能占得一席之地？ 暖甜言情代言人、晋江原创网VIP金榜大神随侯珠成名作，原名《心有不甘》。",言情
147,查理九世1·黑贝街的亡灵,雷欧幻像,浙江少年儿童出版社,NULL,2011-1,205,15.00元,平装,9787534262135,7.6,242,NULL,"墨多多是个好奇又贪玩的小孩，老师和同学眼中的“问题多多”自从一只奇怪的贱狗“查理九世”来到墨多多的家，事情就不对劲儿了，一系列令人惊叫不已的事件发生了：一本扔不掉的“亡灵日记”，一张画满眼睛的藏宝图、一首恐怖的童谣……在神秘事件的共 同吸引下，四个各具才能的小伙伴组成秘密少年冒险队！《查理九世1:黑贝街的亡灵》中亡灵日记指引他们来到一条拥有无数幽灵传说的古老“黑贝街”——藏宝图开启，死神降临…层屡险恶，重重难关，他们能否化恐惧为智慧，走出被怪物、幽灵和莫名其妙的现象包围的地下迷宫。",奇幻
148,顾城文选·卷二：思忆朦胧,顾城,中国文化出版社,NULL,2006-9,328,33.80元,平装,9787531718321,9.7,27,NULL,暂无简介,诗歌
149,米,苏童,台海出版社,NULL,2000-1-1,302,18.00元,平装,9787801411235,7.8,4349,NULL,民以食为天，苏童的一部《米》讲述了主人翁五龙摆脱饥饿贫困的人生历程，伴着一个家族三代人的颓败，乡村与都市的纠缠与冲突，随着食欲的满足而又落入性欲的陷阱。五龙为“米”而来，也终于死于回乡火车的米堆上。整部长篇充满着可阅读的快感，且不乏深层的寓意。有评论家称之为“一半是历史，一半是寓言”，又有称之为一部精致的具有中国传统特色的“米雕”。总之，《米》是苏童为数不多的长篇中最值得重视的一部小说。,中国文学
150,地下人,"[美] 罗斯·麦克唐纳",新星出版社,NULL,2015-7,296,32.00元,平装,9787513317795,7.7,39,NULL,"小男孩罗尼被父亲斯坦利强行带走，私人侦探卢·阿彻对刚结识的罗尼心怀同情，便接受了其母的委托，去确认他是否安好。 此时，大火正笼罩圣特蕾莎，斯坦利在郊外遇害，罗尼离奇失踪。 阿彻从多年前的家族往事入手，埋藏于黑暗之中的案件缓缓浮出水面，一具十五年前的尸体被发掘出来，上代人的恩怨愈发明晰……",推理
151,你若盛开，清风自来,王一心,陕西人民出版社,NULL,2013-12-5,296,38.00,平装,9787224109290,7.3,12,NULL,一千个读者眼中有一千个张爱玲。本书将民国时期社会各阶层人士对张爱玲的评价辑录成册，为当代读者还原一个最真实、最鲜活的张爱玲。在这本小集子里，既有充满娱乐精神的八卦猛料，也有中规中矩的文学评论。师长夸她聪颖，情人赞她才情，朋友羡她洒脱，还有小报记者孜孜不倦写她如何嗜吃臭豆腐……书中所写的，不是我们熟悉的那个文学史里的张爱玲，而是民国人眼中的张爱玲。特立独行如她，潇潇洒洒，纵横红尘。常说女人如花，张爱玲的一生便正如书名所言：你若盛开，清风自来。,张爱玲
152,永远的少年,杨照,新星出版社,NULL,2013-9,224,29.80元,平装,9787513310277,8.4,155,NULL,本书即是台湾作家杨照先生对村上春树著名作品《海边的卡夫卡》进行的深度解读，带读者在领略经典作品魅力的同时，也分享其中的人文情怀。,村上春树
153,地球上的绿色山丘,罗伯特·海因莱因,四川科学技术出版社,NULL,2006-11,234,20.00元,平装,9787536461000,8.1,274,NULL,"《地球上的绿色山丘》是一部珠玉集，收录了科幻大师海因莱因1941年至1949年间发表的短篇佳作10篇。 这些小说都属于他的“未来史”系列。其中，《地球上的绿色山丘》讲述了双目失明的宇航员雷斯灵在太阳系内漫游，最终葬身太空的经历；《黛利拉与空间站装配工》探讨了太空环境中的两性问题；《永远的守卫》讲述了一位月球基地官员不惜牺牲生命拆除核弹，以避免太空核战发生的英雄事迹；而《帝国逻辑》则表现了金星殖民地人民为了抵抗暴政，追求自由而进行的艰苦斗争……",科幻
154,大象小不点,"(奥)埃尔温·莫泽尔 文/图",南海出版公司,NULL,2011-11,300,59.60元,平装,9787544255431,9.3,27,NULL,"小不点是一只“迷你”大象，出生没多久就和象群走散了。他从来没见过自己的爸爸妈妈，也不知道自己是谁。为了寻找家人，小不点不畏艰难，开始了一场充满挑战的冒险之旅…… 奥地利儿童文学奖荣誉奖得主莫泽尔创作的这一系列“大象小不点”的故事，涵盖了孩子心灵成长的各个阶段，小不点每邂逅一位朋友，就向着独立和更明确的自我认知迈出重要的一步。它教给孩子：孤单的时候不要慌张，失望的时候不要沮丧，困难的时候不要放弃。 读“大象小不点”的故事，不仅能让孩子和小不点一同上路去冒险，感受这特别的心灵成长之旅，同时也是提醒家长们，孩子的身上蕴藏着无限力量，要相信他们，放手让他们自己去做决定，为以后的人生打下基础。",童话
155,薄薄的故乡,王小帅,重庆大学出版社/楚尘文化,NULL,2015-5,288,48.00元,平装,9787562489962,8.2,314,NULL,"先锋导演王小帅的私人笔记，无故乡时代的故乡情结，献给所有回不去故乡的人们。 苏童、杜琪峰、刘小东、高圆圆推荐珍藏 █ 编辑推荐 ★ 柏林银熊奖、戛纳评审团奖得主王小帅的“三线”记忆 ★ 《青红》《我11》《闯入者》创作背后的真实故事 ◆模糊的回忆、幸存的老照片、儿时的画 、家书、剧照、几经手改的文稿，订成一本私人笔记。 ◆大时代背景下小人物的迁徙流变，勾画出一代人的集体遭遇：一群没有 故乡的人仅以留存的记忆碎片。 █ 媒体评论与名人推荐 他用电影的方式改变了中国人的生活态度，带给未来以无穷希望。 ——美国《商业周刊》“亚洲之星”称号授予评语 作为1990年代出现的大陆新一代导演的代表人物，王小帅的作品令人印象深刻。” ——《法国世界报》 王小帅透过镜头，描绘人在不同地域间的移动流离，从乡村到城市、自中国到西方，显现出他对中国社会变迁改貌的厚实观察。”...(展开全部)",随笔
156,鲁迅经典作品集,鲁迅,兰州大学出版社,NULL,1998,598,28.00,平装,9787311013462,9.2,34,NULL,暂无简介,鲁迅
157,玛丽亚.斯图亚特,茨威格,安徽文艺出版社,NULL,2002-1-1,426,22.00,平装(无盘),9787539620855,8.0,32,NULL,暂无简介,茨威格
158,黄河鬼棺,南派三叔,北方文艺出版社,NULL,2007-05,252,24.80元,平装,9787531721482,6.5,1883,NULL,"故事讲述的是一个离奇的让人无法相信的故事，一个生意并不如意的古董商人，偶然间被牵扯进了一件发生在黄河清淤工程中的诡异事件当中，凡是经历这个事件的人一个接着一个毫无预兆的死去，他自己也逐渐感觉到了死亡的一步步临近。然而死因却依然扑朔迷离，在他锲而不舍的努力下，一个个谜团被抽丝剥茧，终于露出了隐藏在黄河的淤泥下面恐怖秘密……黄河村落晦涩的儿歌，河底石台中的透明人影，千年前的铁链，到底想捆住什么东西，死去的神秘老人，到底在河底看到什么？ 一切谜团的答案，尽在黄河鬼棺之中……",悬疑
159,一粒红尘2,独木舟,东方出版中心,NULL,2015-11-11,304,32.80元,精装,9787547308714,7.1,307,NULL,"编辑推荐 滚滚红尘，这世间确有它的污秽不洁。但因为人间这点公平，所以我们才可以说，对于命运，我永不绝望。 ——独木舟 一、《一粒红尘》是畅销书作家独木舟与人生并行的转型之作，上市后便多次荣登开卷榜、各地图书城等各种图书销售排行榜，是2014年销量与口碑齐赞的畅销佳作。《一粒红尘II》是“红尘”系列结局篇。 二、《一粒红尘II》随书赠送： 1、全彩别册《在无声而寂静的时间里》，内含未曾曝光的同步创作笔记&独木舟漫游意大利照片； 内容简介 “人生是一个不断失去的过程，对不对？” 她用了疑问句的语气，却又似乎并不需要谁给她一个答案。 在秋天的月光下，她想起很多。 她经历的所有，赤贫的童年，激烈的青春，破碎的初恋，被损耗、被欺骗和折辱的生活，从前她的眼里只看得见这些，心里也只记得这些。 命运给她十个盒子，前面几个拆开全是空的——她曾经为之愤恨过，久久不能释怀...(展开全部)",言情
160,山河表里,Priest,云南美术出版社,NULL,2015-3-1,568,"CNY 50.00",平装,9787548918745,8.4,537,NULL,"前特工褚桓追击贩毒集团头目“大鬼”，狙击成功后跌下山崖，带着重伤一路跌跌撞撞地抵达一个小县城，小县城里，他遇到了两个奇人，二人为他疗伤后，将他带回深山，并请他为深山中的孩童们教书。褚桓发现，孩童们力大无穷，并骁勇善战，而这座山也另有蹊跷。 以南山为首的族人们，名为“守山人”，一年之内的大部分时间，他们无法踏出“河”的界限去常人生活的世界。 守山人们守的山，更是有一年一次的山门倒转，而“门”的周围，更有名为“守门人”的神秘族群，镇守着神山与圣水。 褚桓下定决心要从守山人居住地离开的那一天，正好遇上了山门倒转的日子，“门”的那一头，许多的未知阴影正准备倾巢而出。褚桓与南山为了守护守山人与守门人，联合守门人族长鲁格与褚桓的旧识袁平，闯入门中，在门中的世界展开了一场奇异的冒险。",奇幻
161,东藏记,宗璞,人民文学出版社,NULL,2001-4,359,18.00元,平装,9787020033966,8.4,605,NULL,《东藏记》是四卷本长篇小说《野葫芦引》的第二卷，并可独立成篇。这部作品以抗日战争时期西南南联合大学的生活为背景，生动地刻画了中国知识分子的人格操守和情感世界。他们对亲人朋友的大善、对祖国民族的大家、对入侵这敌的大恨、对亡国之祸的大痛，都得到深刻细腻的表现。作品的结构严谨合度、语言优雅蕴藉、情节暗设玄机、人物丰满真切，具有臻于完善的思想物艺术品格。,当代文学
162,惠特曼诗歌精选,惠特曼,北岳文艺出版社,NULL,2000-08,403,39.80元,平装,9787537820875,7.8,30,NULL,"李视歧同志译注的《惠特曼诗选》行将再版，并将易名为《惠特曼诗歌精选》，特此请我写序。该书1988年的初版，我已经读过。我为这部为鲁迅先生所推崇的世界民主诗人的杰作所感动，又感于译注者多年的富的有成果的苦心，愿借此机会留下我美好的祝愿。 1948年我在济南华东大学任文学院长时，李视歧同志是外语系的学生。未几随军南下，他分到浙江嘉兴专署作文教工作，并到我和朱生豪的母校秀州中学工作过。1987年我接到他的来信，知道他在上海外语学院毕业后到北京去了。他在教授外语之余，从事研究和翻译马雅可夫斯基、叶赛宁、惠特曼，以及日本作家等人的外国文学。他给我寄来不少的译作和文章，尤其我读了他的《惠特曼诗选》、他在美国发表的论述惠特曼的文章和对文章的评价材料后，我才知道了他的顽强的钻研精神、他的多种外国文学的理解水平和表达能力。我曾在一封信中激励他说： “你的关于惠特曼的译...(展开全部)",诗歌
163,納蘭詞箋注,"[清] 纳兰性德",上海古籍出版社,NULL,2003-9,447,32.00元,平装,9787532534487,9.0,826,NULL,《纳兰词笺注》为“中国古典文学丛书”之一，繁体竖排，由上海古籍出版社出版、发行。提到纳兰词，人们首先会想到的是他的爱情词。的确，爱情词可以说是纳兰词最具特色，最能代表其个性的作品。这些作品不光占有纳兰词三分之一多的篇幅，而且是其全部词中的精华，是诗人呕其心血，掬其眼泪，和墨铸成的珍品。前人说纳兰词“哀感顽艳”，用这四字作为他的爱情词的总评，应该说还是允当的。,古典文学
164,"长歌行 02",夏达,新世纪出版社,NULL,2012-6,160,18.00元,平装,9787540552947,8.8,4069,NULL,前太子李建成被满门抄斩后，唯其女李长歌侥幸脱逃。易装为男儿身的长歌带着徒弟阿窦，投奔边关重地朔州城的太守公孙恒。凭借出人的才略，长歌巧妙化解了突厥的进攻，被任命为都尉。,漫画
165,爵士群像2,村上春樹,時報文化,NULL,2003,112,NT,平装,9789571339016,8.1,78,NULL,"和田誠渾厚有靈魂的繪畫風格加上村上令人嘆為觀止的爵士樂寫法，這是一本無論是村上讀者或爵士樂迷都無法抗拒的音樂隨筆，繼第一本《爵士群像》成功後，兩人又再度合作，這次收錄的爵士樂手及團體都更具「個人興趣」，從Sonny Rollins到Anita O’Day，從Ornette Coleman到Gene Krupa，共二十六篇，比起第一集裡的路易阿姆斯壯、艾拉費茲杰羅，明顯看出與時代更親近的腳步，但是因為歲月的累積，卻在現代的音樂中找到更具情感的聆聽方式。",村上春树
166,鲁研存渖,陈福康,上海交通大学出版社,NULL,2015-5,388,38.00元,平装,9787313126733,0.0,10,NULL,本书是作者长期研究鲁迅的学术成果的结晶。书名叫《鲁研存渖》，“鲁研”即为”鲁迅研究”；同时，“研”即是”砚”。“渖”即墨汁，“存渖”是作者自己留有的辛苦文字。这也寓含了作者对自己精心挑选出的鲁迅研究成果的珍视。陈福康《鲁研存渖(精)》大体按专论、杂考、商榷、批驳分为四卷，这正体现了作者的治学风格和特点。全书很大部分文章是考证辨伪，有些内容虽然不宏大，有些文字虽然较短，但学界同仁关注，读者朋友爱看，觉得是鲁迅研究园圃不可多得的一茎竹篁。虽然鲁迅研究中有人爱写煌煌大论，甚至有的人对考证鄙夷，视为雕虫小技，但作者坚持认为理论文章也少不了考证，而且惟考证乃真学问，它能解决很多疑惑，说明很多事实。书中有不少文章就属于这类实证考据，博古通今，视野宽阔，纵横驰骋，益人心智。本书另一部分文章是批评风格的，有揭露伪造鲁迅谣言的，有揭露伪造鲁迅题词的，有批评不懂装懂、胡...(展开全部),鲁迅
167,履历表,幾米,现代出版社,NULL,2005-1,127,25.00元,平装,9787801884992,8.3,9142,NULL,继《又寂寞又美好》回顾几米之所以成为几米那股驱力之后，我们再回到现在《履历表》，用几米的眼光来检视我们现实和梦想的世界，关于每个人的“履历表”。这是一朵任何人都值得拥有的美丽花朵。困惑的鲁宝宝、捕捉流星的光子一郎、鸟瞰众生的郝仁垒、最美丽的搬运工马以人……几米用他五色的笔，绘出斑斓的人生，迷离的爱恨、平淡的际遇，才是生活的本质。,绘本
168,梦书之城,[德]瓦尔特·莫尔斯,南海出版公司,NULL,2014-4,466,39.50元,平装,9787544249423,8.9,509,NULL,"★那些不敢翻开这本书的胆小鬼，祝你们活得长寿又无聊得要命！ 书会飞、会伤人甚至取人性命……翻书成为一场惊变百出的大冒险！ ★斑斓异境，书之狂梦，以及查莫宁怪奇文学史 一片诗龙和巫魔女等栖居的神秘大陆，一座藏有万千蛰梦书的奇城 ★莫尔斯充满创造力的心灵，仿佛J•K•罗琳嗑了快乐丸。（美国《底特律晚报》） 深谙“阅读魔法”的德国幻想文学大师，凝缩百千故事的想象力和深度于一书。 连脚注都灌满灵感的瑰丽小说＋大量作家亲绘精细插画 ★长踞德国畅销书榜42周，10多个国家购得版权 传说雕龙戏尔得衮斯特，属于查莫宁大陆上直立行走、全体以写作为生的诗龙族，年届七十七时尚未出版过任何作品。他那热衷描写蓝花椰菜的诗艺教父，在死后留给他一份神秘手稿，手稿之精妙足以令其他作家对写作绝望。为寻访手稿作者，传说雕龙深入住有各色生灵、饱藏蛰梦书的书乡市，乃至它危机 四伏的地底世界...(展开全部)",外国文学
169,迪士尼电影故事,佚名,不详,NULL,2009-8,51,14.80元,平装,9787115200884,9.4,66,NULL,《飞屋环游记》主要讲述了：卡尔·费迪逊是一位自闭孤僻、脾气古怪的老人。他与妻子艾莉从小就梦想着能环游世界，可惜的是，直到艾莉去世也没能实现这个愿望。为了完成艾莉的梦想以及自己对艾莉的承诺，卡尔用气球将自己的房子打造成了一座可以飞的屋子，并在无意中邂逅了开朗乐观的小男孩儿小罗。这一对老少完全不搭调的组合，乘坐着“飞屋”开始了他们奇特的冒险旅程。,童话
170,危险的怜悯,茨威格,不详,NULL,不详,300,0.85,平装,9999999999999,8.9,25,NULL,暂无简介,茨威格
171,黑色回声,(美)迈克尔·康奈利,新星出版社,NULL,2006-11,522,34.00,精装,9787802250437,8.0,584,NULL,"那里面只有死亡，其它什么都没有。 迈克尔·康奈利连年蝉联《纽约时报》畅销书排行榜榜首，被GQ杂志评为“举世最杰出的推理小说家”。 “它会把你牢牢粘在椅子上。”——《华盛顿邮报》 “非同寻常……绝对不要错过。简洁令人难以相信这是康奈利的处女作。”——詹姆斯·李·贝克 博斯把画挂在了前门的走廊上。每当他进门，尤其是心了一天或者一晚感觉疲惫不堪的时候，他常常会停下来细细端详它。每次他都会被画深深地吸引，每次这画也都会让他想起埃丽诺·威什。黑暗。无边无沿的黑暗。独坐的男人转过了脸，身处阴影之中。我就是那个男人。哈里·博斯每次看到这幅画，都会这样想。 洛杉矶警察局凶杀组探员哈里·博斯发现穆赫兰水坝的男尸背后隐藏着巨大的阴谋。死者比利·梅多斯曾在越南战场上与博斯并肩作战，他们都被称为“地道老鼠”。博斯一直没有从越战的阴影中回复过来。一位充满活力和魅力的FBI女探...(展开全部)",推理
